Patients who have waited 12+ hrs from DTA to admission,Emergency admissions via A&E - Type 1,Emergency admissions via A&E - Type 2,Emergency admissions via A&E - Other A&E department,Other emergency admissions,Month,Year,Month,A&E attendances Type 1,A&E attendances Type 2,A&E attendances Other A&E Department,Total attendance,Attendances over 4hrs Type 1,Attendances over 4hrs Type 2,Attendances over 4hrs Other Department,Total Attendance over 4hrs,Patients who have waited 4-12 hs from DTA to admission
0,0,0,0,0,6/1/2024,2024,Jun,0,0,1181,1181,0,0,4,4,0
109,3927,1,0,1079,6/1/2024,2024,Jun,11912,3960,7425,23297,4742,112,357,5211,614
35,1105,0,0,251,6/1/2024,2024,Jun,4026,0,2004,6030,1791,0,3,1794,214
226,1619,0,0,397,6/1/2024,2024,Jun,7323,0,1255,8578,2945,0,0,2945,561
0,0,0,0,0,6/1/2024,2024,Jun,0,0,10400,10400,0,0,34,34,0
0,2007,0,0,197,6/1/2024,2024,Jun,9604,0,8717,18321,3279,0,101,3380,1342
793,2592,0,0,471,6/1/2024,2024,Jun,15505,0,8926,24431,6941,0,739,7680,1296
290,2080,0,143,625,6/1/2024,2024,Jun,7002,0,8294,15296,3269,0,316,3585,265
244,2901,0,128,1103,6/1/2024,2024,Jun,11893,0,3528,15421,4378,0,134,4512,1027
0,0,0,0,0,6/1/2024,2024,Jun,0,0,323,323,0,0,0,0,0
218,3631,0,0,1192,6/1/2024,2024,Jun,17347,684,11668,29699,6991,0,146,7137,1753
465,3874,0,0,1325,6/1/2024,2024,Jun,13920,0,11086,25006,6851,0,1360,8211,1025
0,0,0,0,0,6/1/2024,2024,Jun,0,0,8619,8619,0,0,186,186,0
0,0,0,0,180,6/1/2024,2024,Jun,0,0,0,0,0,0,0,0,0
942,4996,0,0,2379,6/1/2024,2024,Jun,15168,1833,7559,24560,6559,124,104,6787,1890
0,0,106,0,7,6/1/2024,2024,Jun,0,1368,0,1368,0,137,0,137,0
0,0,0,0,0,6/1/2024,2024,Jun,0,0,196,196,0,0,1,1,0
0,0,0,0,0,6/1/2024,2024,Jun,0,0,2220,2220,0,0,0,0,0
498,6526,0,0,345,6/1/2024,2024,Jun,13085,0,15312,28397,6928,0,167,7095,811
0,0,0,0,0,6/1/2024,2024,Jun,0,0,5953,5953,0,0,17,17,0
29,4793,0,0,987,6/1/2024,2024,Jun,17973,0,2153,20126,3312,0,51,3363,914
364,5517,140,141,408,6/1/2024,2024,Jun,24223,3076,11452,38751,10837,74,630,11541,3996
0,0,0,0,0,6/1/2024,2024,Jun,0,0,109,109,0,0,0,0,0
0,0,0,0,0,6/1/2024,2024,Jun,0,0,351,351,0,0,0,0,0
616,1957,0,0,781,6/1/2024,2024,Jun,9024,0,6884,15908,2860,0,697,3557,355
0,0,0,0,0,6/1/2024,2024,Jun,0,0,74,74,0,0,0,0,0
311,6800,0,0,632,6/1/2024,2024,Jun,16606,0,7186,23792,6364,0,206,6570,589
0,0,0,0,60,6/1/2024,2024,Jun,0,0,10278,10278,0,0,477,477,0
41,8811,0,209,1175,6/1/2024,2024,Jun,29579,0,6128,35707,9148,0,156,9304,3321
520,2234,0,0,1055,6/1/2024,2024,Jun,7298,0,2896,10194,4157,0,34,4191,708
89,3532,0,180,925,6/1/2024,2024,Jun,16962,142,6191,23295,6404,0,333,6737,2311
0,2046,0,0,431,6/1/2024,2024,Jun,8360,0,5357,13717,3726,0,209,3935,662
0,0,0,0,0,6/1/2024,2024,Jun,0,0,1627,1627,0,0,4,4,0
0,0,6,0,199,6/1/2024,2024,Jun,0,5779,0,5779,0,197,0,197,0
112,2591,0,0,1526,6/1/2024,2024,Jun,12047,0,8517,20564,3626,0,10,3636,691
252,2789,0,0,1744,6/1/2024,2024,Jun,9090,0,0,9090,3342,0,0,3342,637
407,2310,0,0,740,6/1/2024,2024,Jun,9054,0,2036,11090,3789,0,37,3826,727
817,1597,0,0,142,6/1/2024,2024,Jun,7867,515,7762,16144,4611,5,1103,5719,307
0,1599,0,534,2096,6/1/2024,2024,Jun,4588,0,11335,15923,1561,0,38,1599,54
694,3373,0,95,1562,6/1/2024,2024,Jun,13873,0,5048,18921,5013,0,408,5421,413
737,1937,0,0,1287,6/1/2024,2024,Jun,10551,575,1980,13106,3527,3,24,3554,447
1066,6873,0,363,1567,6/1/2024,2024,Jun,25044,0,8709,33753,10980,0,305,11285,1265
923,4831,0,0,417,6/1/2024,2024,Jun,8775,0,6847,15622,4764,0,50,4814,592
1,4486,0,55,1193,6/1/2024,2024,Jun,9433,0,12936,22369,2536,0,9,2545,28
0,0,0,0,0,6/1/2024,2024,Jun,0,0,5115,5115,0,0,158,158,0
445,4247,0,0,3690,6/1/2024,2024,Jun,15585,2178,323,18086,7096,111,9,7216,807
0,0,0,0,0,6/1/2024,2024,Jun,0,0,500,500,0,0,1,1,0
0,0,0,0,0,6/1/2024,2024,Jun,0,0,89,89,0,0,0,0,0
0,0,0,0,0,6/1/2024,2024,Jun,0,0,117,117,0,0,0,0,0
0,0,0,0,0,6/1/2024,2024,Jun,0,0,4266,4266,0,0,463,463,0
0,4127,133,19,4523,6/1/2024,2024,Jun,12092,1819,1922,15833,4110,0,2,4112,635
0,0,0,0,0,6/1/2024,2024,Jun,0,0,1007,1007,0,0,5,5,0
0,0,0,0,0,6/1/2024,2024,Jun,0,0,2997,2997,0,0,29,29,0
33,3525,0,0,2461,6/1/2024,2024,Jun,9788,742,3055,13585,5307,3,27,5337,1380
0,0,0,0,0,6/1/2024,2024,Jun,0,0,5196,5196,0,0,278,278,0
0,0,0,0,0,6/1/2024,2024,Jun,0,0,5309,5309,0,0,31,31,0
0,0,0,0,0,6/1/2024,2024,Jun,0,0,2903,2903,0,0,0,0,0
0,0,0,7,607,6/1/2024,2024,Jun,0,0,1480,1480,0,0,18,18,0
0,0,0,0,0,6/1/2024,2024,Jun,0,0,2150,2150,0,0,0,0,0
0,0,0,0,0,6/1/2024,2024,Jun,0,0,1214,1214,0,0,1,1,0
0,2475,1,0,826,6/1/2024,2024,Jun,12057,2187,0,14244,3863,16,0,3879,383
523,2194,0,45,1247,6/1/2024,2024,Jun,6521,0,12649,19170,3778,0,882,4660,529
78,4029,0,0,2220,6/1/2024,2024,Jun,12641,0,4054,16695,4812,0,43,4855,1042
560,3834,0,0,567,6/1/2024,2024,Jun,17990,0,8392,26382,6667,0,188,6855,1040
0,0,0,0,38,6/1/2024,2024,Jun,0,0,0,0,0,0,0,0,0
4,2484,0,0,1026,6/1/2024,2024,Jun,6655,0,1472,8127,1706,0,0,1706,231
19,2515,0,6,1522,6/1/2024,2024,Jun,8500,0,0,8500,3106,0,0,3106,731
0,1321,0,0,806,6/1/2024,2024,Jun,4628,319,1911,6858,2116,0,0,2116,464
719,2677,0,0,417,6/1/2024,2024,Jun,14968,1238,8923,25129,7256,149,157,7562,1523
0,896,0,0,94,6/1/2024,2024,Jun,4810,0,319,5129,408,0,0,408,9
7,3728,0,0,2831,6/1/2024,2024,Jun,8962,1122,7183,17267,4245,0,165,4410,1016
84,3714,0,0,352,6/1/2024,2024,Jun,11024,0,5498,16522,4552,0,213,4765,605
0,0,0,0,0,6/1/2024,2024,Jun,0,0,3341,3341,0,0,8,8,0
0,0,0,0,0,6/1/2024,2024,Jun,0,0,8844,8844,0,0,533,533,0
0,0,0,0,0,6/1/2024,2024,Jun,0,0,1793,1793,0,0,14,14,0
0,0,0,0,4,6/1/2024,2024,Jun,0,0,491,491,0,0,0,0,0
8,3180,0,0,2064,6/1/2024,2024,Jun,13146,0,10256,23402,5491,0,194,5685,262
0,0,0,0,0,6/1/2024,2024,Jun,0,0,6500,6500,0,0,0,0,0
24,2498,0,107,2149,6/1/2024,2024,Jun,7245,0,9317,16562,3748,0,787,4535,353
2,4313,18,0,1162,6/1/2024,2024,Jun,11270,1352,6033,18655,4755,25,154,4934,538
9,2321,0,0,719,6/1/2024,2024,Jun,8443,0,397,8840,2539,0,0,2539,394
0,0,0,0,115,6/1/2024,2024,Jun,0,0,0,0,0,0,0,0,0
0,0,0,0,0,6/1/2024,2024,Jun,0,0,1737,1737,0,0,155,155,0
0,0,0,2,130,6/1/2024,2024,Jun,0,0,2968,2968,0,0,38,38,0
464,2539,0,0,737,6/1/2024,2024,Jun,8735,0,3349,12084,2270,0,0,2270,389
0,0,0,0,0,6/1/2024,2024,Jun,0,0,991,991,0,0,0,0,0
270,2492,0,77,678,6/1/2024,2024,Jun,7762,0,1012,8774,3031,0,22,3053,716
0,0,0,0,0,6/1/2024,2024,Jun,0,0,3303,3303,0,0,0,0,0
445,3275,0,0,877,6/1/2024,2024,Jun,10487,0,0,10487,3114,0,0,3114,640
0,0,0,0,0,6/1/2024,2024,Jun,0,0,12076,12076,0,0,85,85,0
31,2469,0,0,581,6/1/2024,2024,Jun,8285,0,2466,10751,4231,0,0,4231,535
0,0,0,0,0,6/1/2024,2024,Jun,0,0,574,574,0,0,0,0,0
0,0,0,0,779,6/1/2024,2024,Jun,0,0,0,0,0,0,0,0,0
266,3264,0,0,1979,6/1/2024,2024,Jun,9071,0,4549,13620,2461,0,185,2646,1860
10,2770,0,0,163,6/1/2024,2024,Jun,5946,0,6579,12525,3447,0,181,3628,410
37,3347,14,0,2715,6/1/2024,2024,Jun,11911,1453,5085,18449,4989,48,0,5037,465
0,0,0,0,0,6/1/2024,2024,Jun,0,0,747,747,0,0,0,0,0
124,2132,0,0,310,6/1/2024,2024,Jun,8277,0,1781,10058,4145,0,0,4145,412
155,2281,0,0,612,6/1/2024,2024,Jun,6764,0,1129,7893,2228,0,0,2228,342
0,0,0,0,32,6/1/2024,2024,Jun,0,0,0,0,0,0,0,0,0
0,3156,0,0,525,6/1/2024,2024,Jun,8704,0,0,8704,2724,0,0,2724,327
212,5864,0,0,864,6/1/2024,2024,Jun,12890,0,7593,20483,3915,0,133,4048,1188
647,2908,0,146,1960,6/1/2024,2024,Jun,10501,0,2425,12926,5966,0,243,6209,439
0,0,0,0,173,6/1/2024,2024,Jun,0,0,0,0,0,0,0,0,0
76,2037,0,0,1054,6/1/2024,2024,Jun,6512,0,3501,10013,2938,0,14,2952,361
1059,4053,0,0,1162,6/1/2024,2024,Jun,9852,0,10279,20131,6692,0,1102,7794,985
115,1439,0,0,298,6/1/2024,2024,Jun,12631,0,0,12631,3825,0,0,3825,455
9,3645,11,0,1430,6/1/2024,2024,Jun,11461,1297,0,12758,3783,77,0,3860,305
1775,10252,0,0,5916,6/1/2024,2024,Jun,33686,305,1651,35642,14020,0,44,14064,2419
230,5180,8,0,1337,6/1/2024,2024,Jun,15122,2174,0,17296,5215,88,0,5303,1156
75,2193,87,58,902,6/1/2024,2024,Jun,11658,1282,6828,19768,6480,213,635,7328,197
157,4090,3,0,2234,6/1/2024,2024,Jun,13603,0,5004,18607,5175,0,0,5175,770
916,4147,0,0,2599,6/1/2024,2024,Jun,21447,0,9589,31036,9247,0,35,9282,927
647,6337,0,0,3222,6/1/2024,2024,Jun,22235,1959,0,24194,9660,73,0,9733,1609
348,2967,0,22,913,6/1/2024,2024,Jun,9084,0,3268,12352,2701,0,65,2766,550
875,5233,0,0,3383,6/1/2024,2024,Jun,13371,454,8862,22687,6498,0,121,6619,998
487,2737,0,0,1161,6/1/2024,2024,Jun,9105,140,5370,14615,5050,0,205,5255,661
1011,7726,32,33,1456,6/1/2024,2024,Jun,21846,1529,5164,28539,9494,50,640,10184,1727
0,0,0,0,0,6/1/2024,2024,Jun,0,0,7619,7619,0,0,209,209,0
72,3614,0,0,715,6/1/2024,2024,Jun,8677,0,3899,12576,2729,0,129,2858,749
633,1794,0,0,206,6/1/2024,2024,Jun,6731,0,3001,9732,3210,0,92,3302,641
4,4027,0,0,629,6/1/2024,2024,Jun,8128,0,8198,16326,2609,0,371,2980,486
510,2044,0,0,582,6/1/2024,2024,Jun,7562,0,740,8302,2837,0,0,2837,523
0,0,0,0,0,6/1/2024,2024,Jun,0,0,4528,4528,0,0,0,0,0
339,1043,0,0,46,6/1/2024,2024,Jun,9125,0,0,9125,2598,0,0,2598,208
0,0,0,0,0,6/1/2024,2024,Jun,0,0,2759,2759,0,0,100,100,0
0,0,0,0,0,6/1/2024,2024,Jun,0,0,4533,4533,0,0,124,124,0
534,2143,0,0,1584,6/1/2024,2024,Jun,7780,0,2781,10561,4534,0,20,4554,751
0,0,0,0,0,6/1/2024,2024,Jun,0,0,2346,2346,0,0,130,130,0
307,3462,0,0,1174,6/1/2024,2024,Jun,12929,0,6187,19116,6285,0,16,6301,815
0,0,0,0,0,6/1/2024,2024,Jun,0,0,365,365,0,0,0,0,0
258,2280,0,0,759,6/1/2024,2024,Jun,6925,0,5397,12322,3165,0,38,3203,962
293,2023,0,0,624,6/1/2024,2024,Jun,6051,1153,0,7204,2435,0,0,2435,422
557,4529,4,0,1603,6/1/2024,2024,Jun,11392,340,8348,20080,6141,0,426,6567,915
46,1630,0,0,592,3/1/2024,2024,Mar,5682,264,20,5966,2019,0,0,2019,336
0,1038,0,0,366,3/1/2024,2024,Mar,6895,0,0,6895,1073,0,0,1073,0
233,3121,0,0,453,3/1/2024,2024,Mar,10373,0,0,10373,3438,0,0,3438,669
0,0,0,0,0,3/1/2024,2024,Mar,0,0,2651,2651,0,0,75,75,0
0,0,0,0,0,3/1/2024,2024,Mar,0,0,5061,5061,0,0,0,0,0
0,0,0,0,0,3/1/2024,2024,Mar,0,0,0,0,0,0,0,0,0
0,0,0,0,0,3/1/2024,2024,Mar,0,0,2948,2948,0,0,61,61,0
715,7810,0,0,461,3/1/2024,2024,Mar,13244,2485,14761,30490,6042,423,374,6839,737
0,3034,0,0,592,3/1/2024,2024,Mar,8546,0,0,8546,2356,0,0,2356,327
1472,5272,0,0,1151,3/1/2024,2024,Mar,25521,924,18063,44508,10915,34,1053,12002,1076
0,0,0,0,0,3/1/2024,2024,Mar,0,0,4049,4049,0,0,37,37,0
6,4818,0,0,2322,3/1/2024,2024,Mar,16063,0,8681,24744,6131,0,0,6131,82
0,0,0,40,0,3/1/2024,2024,Mar,0,0,1546,1546,0,0,10,10,0
6,1093,0,0,219,3/1/2024,2024,Mar,5690,0,0,5690,1458,0,0,1458,0
439,2800,0,0,1455,3/1/2024,2024,Mar,9136,0,10995,20131,4160,0,121,4281,544
654,2267,0,109,747,3/1/2024,2024,Mar,7941,0,3287,11228,3974,0,387,4361,460
31,2521,0,106,1497,3/1/2024,2024,Mar,9550,876,3206,13632,2363,0,0,2363,698
0,0,0,0,0,3/1/2024,2024,Mar,0,0,4092,4092,0,0,769,769,0
0,0,0,0,0,3/1/2024,2024,Mar,0,0,3837,3837,0,0,6,6,0
0,0,0,0,0,3/1/2024,2024,Mar,0,0,1965,1965,0,0,0,0,0
149,4821,844,0,996,3/1/2024,2024,Mar,10269,1223,3942,15434,3806,0,110,3916,327
2,3184,0,0,272,3/1/2024,2024,Mar,15474,0,0,15474,3637,0,0,3637,1187
616,2860,0,30,425,3/1/2024,2024,Mar,10439,0,6041,16480,4657,0,107,4764,556
0,0,0,0,0,3/1/2024,2024,Mar,0,0,10328,10328,0,0,298,298,0
41,2788,0,0,378,3/1/2024,2024,Mar,20106,0,6588,26694,4714,0,193,4907,943
74,2812,0,248,736,3/1/2024,2024,Mar,7049,0,1630,8679,3195,0,229,3424,700
0,0,0,15,63,3/1/2024,2024,Mar,0,0,0,0,0,0,0,0,0
631,1761,0,0,1257,3/1/2024,2024,Mar,6341,0,986,7327,3367,0,126,3493,339
17,4700,0,0,767,3/1/2024,2024,Mar,13187,0,4618,17805,5625,0,0,5625,2221
0,0,0,2,74,3/1/2024,2024,Mar,0,0,0,0,0,0,0,0,0
565,1473,0,0,125,3/1/2024,2024,Mar,13691,0,5528,19219,4596,0,0,4596,438
88,3074,0,0,459,3/1/2024,2024,Mar,12064,0,3698,15762,4262,0,34,4296,1108
0,0,0,0,0,3/1/2024,2024,Mar,0,0,6751,6751,0,0,13,13,0
0,0,0,0,0,3/1/2024,2024,Mar,0,0,2349,2349,0,0,19,19,0
174,3715,0,471,1218,3/1/2024,2024,Mar,13355,0,3809,17164,4101,0,1,4102,823
40,1885,0,0,521,3/1/2024,2024,Mar,4473,0,0,4473,1793,0,0,1793,208
0,0,0,4,4,3/1/2024,2024,Mar,0,0,0,0,0,0,0,0,0
37,3297,0,101,305,3/1/2024,2024,Mar,9645,0,7211,16856,4609,0,37,4646,249
0,0,0,0,0,3/1/2024,2024,Mar,0,0,0,0,0,0,0,0,0
280,929,0,0,196,3/1/2024,2024,Mar,4495,0,0,4495,2119,0,0,2119,248
1131,3870,0,499,1090,3/1/2024,2024,Mar,13484,0,13002,26486,6697,0,416,7113,615
1192,3313,0,97,1858,3/1/2024,2024,Mar,12894,0,10058,22952,4442,0,617,5059,388
0,0,0,0,0,3/1/2024,2024,Mar,0,0,2691,2691,0,0,399,399,0
408,6850,0,376,1054,3/1/2024,2024,Mar,15474,0,13882,29356,5498,0,226,5724,996
0,3794,0,0,533,3/1/2024,2024,Mar,10088,0,2555,12643,3054,0,34,3088,210
616,1961,6,0,128,3/1/2024,2024,Mar,13481,315,0,13796,3270,0,0,3270,360
0,0,0,0,0,3/1/2024,2024,Mar,0,0,0,0,0,0,0,0,0
0,0,0,0,0,3/1/2024,2024,Mar,0,0,2301,2301,0,0,0,0,0
218,6440,0,0,294,3/1/2024,2024,Mar,23412,993,11851,36256,8625,0,0,8625,2234
0,1852,0,0,803,3/1/2024,2024,Mar,5955,0,3933,9888,2709,0,43,2752,882
247,1010,0,0,30,3/1/2024,2024,Mar,6916,0,1822,8738,1967,0,20,1987,544
0,0,0,0,27,3/1/2024,2024,Mar,0,0,6610,6610,0,0,22,22,0
847,2751,0,0,1808,3/1/2024,2024,Mar,12817,0,0,12817,5391,0,0,5391,413
0,0,0,0,0,3/1/2024,2024,Mar,0,0,1599,1599,0,0,64,64,0
69,2450,0,0,1694,3/1/2024,2024,Mar,5498,0,5712,11210,2411,0,521,2932,501
32,2631,0,0,263,3/1/2024,2024,Mar,10903,756,6467,18126,4114,0,326,4440,135
46,4223,4,0,1148,3/1/2024,2024,Mar,12751,158,494,13403,5240,0,1,5241,858
0,0,0,0,0,3/1/2024,2024,Mar,0,0,3071,3071,0,0,54,54,0
35,1344,0,0,491,3/1/2024,2024,Mar,4955,0,731,5686,1248,0,0,1248,332
0,0,0,0,0,3/1/2024,2024,Mar,0,0,941,941,0,0,22,22,0
0,0,0,0,0,3/1/2024,2024,Mar,0,0,2384,2384,0,0,35,35,0
37,1819,0,0,342,3/1/2024,2024,Mar,11073,0,0,11073,1946,0,0,1946,163
424,3472,0,0,1742,3/1/2024,2024,Mar,9643,0,4431,14074,5261,0,205,5466,982
0,0,0,0,0,3/1/2024,2024,Mar,0,0,1132,1132,0,0,1,1,0
108,4283,0,0,1185,3/1/2024,2024,Mar,12195,3881,7240,23316,4572,17,657,5246,624
140,1111,0,0,310,3/1/2024,2024,Mar,4273,0,1937,6210,2002,0,0,2002,265
370,1731,0,0,440,3/1/2024,2024,Mar,6982,0,1776,8758,2271,0,0,2271,670
0,0,0,0,0,3/1/2024,2024,Mar,0,0,10550,10550,0,0,40,40,0
0,2100,0,0,191,3/1/2024,2024,Mar,10150,0,2323,12473,3556,0,68,3624,1437
746,3655,0,0,521,3/1/2024,2024,Mar,16265,0,9742,26007,7591,0,786,8377,1770
334,2209,0,170,646,3/1/2024,2024,Mar,7719,0,8619,16338,3793,0,403,4196,381
476,2970,0,189,1442,3/1/2024,2024,Mar,12327,0,4326,16653,5210,0,274,5484,1038
0,0,0,0,0,3/1/2024,2024,Mar,0,0,242,242,0,0,0,0,0
371,3822,0,0,1195,3/1/2024,2024,Mar,17985,713,13073,31771,7158,0,214,7372,1710
776,3717,0,0,1386,3/1/2024,2024,Mar,14639,0,12266,26905,8325,0,1777,10102,1105
0,0,0,0,0,3/1/2024,2024,Mar,0,0,10692,10692,0,0,780,780,0
0,0,0,0,166,3/1/2024,2024,Mar,0,0,0,0,0,0,0,0,0
1390,5318,0,0,2577,3/1/2024,2024,Mar,17661,197,8835,26693,7801,0,576,8377,2226
0,0,79,0,19,3/1/2024,2024,Mar,0,1249,0,1249,0,120,0,120,0
0,0,0,0,0,3/1/2024,2024,Mar,0,0,205,205,0,0,0,0,0
0,0,0,0,0,3/1/2024,2024,Mar,0,0,2380,2380,0,0,0,0,0
464,7268,0,0,401,3/1/2024,2024,Mar,14360,0,15664,30024,6718,0,270,6988,777
0,0,0,0,0,3/1/2024,2024,Mar,0,0,5920,5920,0,0,3,3,0
12,5478,0,0,932,3/1/2024,2024,Mar,19264,0,2329,21593,2974,0,16,2990,687
620,5783,195,166,464,3/1/2024,2024,Mar,25564,3414,12307,41285,12133,110,858,13101,3891
0,0,0,0,0,3/1/2024,2024,Mar,0,0,137,137,0,0,0,0,0
0,0,0,0,0,3/1/2024,2024,Mar,0,0,342,342,0,0,0,0,0
798,2440,0,0,1110,3/1/2024,2024,Mar,9537,0,7107,16644,2988,0,1053,4041,414
0,0,0,0,0,3/1/2024,2024,Mar,0,0,78,78,0,0,0,0,0
344,7529,0,0,609,3/1/2024,2024,Mar,18465,0,7972,26437,6876,0,420,7296,591
0,0,0,0,58,3/1/2024,2024,Mar,0,0,12633,12633,0,0,1130,1130,0
7,9313,0,183,1269,3/1/2024,2024,Mar,31165,0,5972,37137,9804,0,285,10089,2886
532,2016,0,0,1071,3/1/2024,2024,Mar,7544,0,2879,10423,4106,0,42,4148,640
139,3637,0,171,980,3/1/2024,2024,Mar,17595,116,6280,23991,6696,0,431,7127,2334
0,2232,0,0,430,3/1/2024,2024,Mar,8282,0,5808,14090,2901,0,137,3038,558
0,0,0,0,0,3/1/2024,2024,Mar,0,0,1725,1725,0,0,1,1,0
0,0,2,0,190,3/1/2024,2024,Mar,0,5700,0,5700,0,268,0,268,0
151,2631,0,0,1762,3/1/2024,2024,Mar,12008,0,9825,21833,4279,0,2,4281,798
260,2876,0,0,1912,3/1/2024,2024,Mar,9405,0,0,9405,3408,0,0,3408,723
727,2328,0,0,814,3/1/2024,2024,Mar,9079,0,1906,10985,4242,0,19,4261,705
852,1602,0,0,160,3/1/2024,2024,Mar,8510,446,7860,16816,4607,0,1241,5848,263
0,1778,0,538,2182,3/1/2024,2024,Mar,4953,0,12358,17311,2080,0,87,2167,108
614,3354,0,154,1727,3/1/2024,2024,Mar,13327,0,4950,18277,5455,0,552,6007,586
1005,2000,0,0,1256,3/1/2024,2024,Mar,12125,575,2641,15341,3940,14,98,4052,302
621,7384,0,397,1614,3/1/2024,2024,Mar,25891,0,9136,35027,11273,0,161,11434,1496
926,4862,0,0,354,3/1/2024,2024,Mar,15829,0,0,15829,5324,0,0,5324,707
1,5160,0,88,1320,3/1/2024,2024,Mar,10269,0,12670,22939,3651,0,15,3666,77
0,0,0,0,0,3/1/2024,2024,Mar,0,0,5828,5828,0,0,1426,1426,0
503,4145,0,0,3874,3/1/2024,2024,Mar,15724,2012,290,18026,8164,78,6,8248,823
0,0,0,0,0,3/1/2024,2024,Mar,0,0,1614,1614,0,0,0,0,0
0,0,0,0,0,3/1/2024,2024,Mar,0,0,88,88,0,0,0,0,0
0,0,0,0,0,3/1/2024,2024,Mar,0,0,83,83,0,0,0,0,0
0,0,0,0,0,3/1/2024,2024,Mar,0,0,3553,3553,0,0,476,476,0
1,4490,151,19,4402,3/1/2024,2024,Mar,12383,1820,511,14714,4172,0,4,4176,942
0,0,0,0,0,3/1/2024,2024,Mar,0,0,952,952,0,0,8,8,0
0,0,0,0,0,3/1/2024,2024,Mar,0,0,3015,3015,0,0,12,12,0
22,3870,0,0,2659,3/1/2024,2024,Mar,10683,820,3247,14750,4938,7,117,5062,1474
0,0,0,0,0,3/1/2024,2024,Mar,0,0,5658,5658,0,0,280,280,0
0,0,0,0,0,3/1/2024,2024,Mar,0,0,6016,6016,0,0,254,254,0
0,0,0,0,0,3/1/2024,2024,Mar,0,0,3493,3493,0,0,0,0,0
0,0,0,4,495,3/1/2024,2024,Mar,0,0,1463,1463,0,0,15,15,0
0,0,0,0,0,3/1/2024,2024,Mar,0,0,2725,2725,0,0,0,0,0
0,0,0,0,0,3/1/2024,2024,Mar,0,0,934,934,0,0,2,2,0
0,2646,3,0,802,3/1/2024,2024,Mar,12492,2297,0,14789,4886,20,0,4906,780
649,2116,0,57,1062,3/1/2024,2024,Mar,6214,0,11738,17952,3563,0,659,4222,455
40,4322,0,0,2188,3/1/2024,2024,Mar,12532,485,4223,17240,3684,63,37,3784,827
751,4012,0,0,592,3/1/2024,2024,Mar,19364,0,8638,28002,8200,0,354,8554,1016
0,0,0,0,34,3/1/2024,2024,Mar,0,0,0,0,0,0,0,0,0
0,2569,0,0,1079,3/1/2024,2024,Mar,6805,0,1423,8228,1606,0,0,1606,258
16,2659,0,8,1619,3/1/2024,2024,Mar,9246,0,0,9246,3495,0,0,3495,727
0,1457,0,0,936,3/1/2024,2024,Mar,4663,294,2148,7105,1754,0,0,1754,469
421,2916,0,0,499,3/1/2024,2024,Mar,14571,1140,10774,26485,7225,168,876,8269,1793
0,1060,0,0,118,3/1/2024,2024,Mar,4945,0,460,5405,663,0,0,663,16
9,3801,0,0,2759,3/1/2024,2024,Mar,9145,1013,7905,18063,4633,0,262,4895,1421
107,3535,0,1,419,3/1/2024,2024,Mar,11030,0,5857,16887,4186,0,549,4735,739
0,0,0,0,2,3/1/2024,2024,Mar,0,0,3181,3181,0,0,1,1,0
0,0,0,0,0,3/1/2024,2024,Mar,0,0,8340,8340,0,0,647,647,0
0,0,0,0,0,3/1/2024,2024,Mar,0,0,2195,2195,0,0,18,18,0
0,0,0,0,10,3/1/2024,2024,Mar,0,0,614,614,0,0,0,0,0
49,3290,0,0,2160,3/1/2024,2024,Mar,13225,0,10379,23604,4600,0,221,4821,480
0,0,0,0,0,3/1/2024,2024,Mar,0,0,7159,7159,0,0,0,0,0
37,2704,0,146,2254,3/1/2024,2024,Mar,10602,0,5010,15612,4494,0,346,4840,626
0,4584,19,0,1333,3/1/2024,2024,Mar,12058,1268,6472,19798,5495,18,136,5649,814
5,2394,0,0,650,3/1/2024,2024,Mar,8138,0,320,8458,1508,0,0,1508,251
0,0,0,0,114,3/1/2024,2024,Mar,0,0,0,0,0,0,0,0,0
0,0,0,0,0,3/1/2024,2024,Mar,0,0,1727,1727,0,0,90,90,0
0,0,0,1,145,3/1/2024,2024,Mar,0,0,3243,3243,0,0,74,74,0
746,2640,0,0,678,3/1/2024,2024,Mar,9144,0,3209,12353,2383,0,0,2383,402
0,0,0,0,0,3/1/2024,2024,Mar,0,0,1559,1559,0,0,0,0,0
349,2624,0,0,794,3/1/2024,2024,Mar,9038,0,0,9038,3565,0,0,3565,856
0,0,0,0,0,3/1/2024,2024,Mar,0,0,3571,3571,0,0,0,0,0
491,3179,0,0,883,3/1/2024,2024,Mar,10912,0,0,10912,3341,0,0,3341,579
0,0,0,0,0,3/1/2024,2024,Mar,0,0,12287,12287,0,0,368,368,0
113,2519,0,0,594,3/1/2024,2024,Mar,8044,0,2978,11022,4676,0,0,4676,575
0,0,0,0,0,3/1/2024,2024,Mar,0,0,532,532,0,0,1,1,0
0,0,0,0,676,3/1/2024,2024,Mar,0,0,0,0,0,0,0,0,0
98,3444,0,0,2060,3/1/2024,2024,Mar,9525,0,5057,14582,3064,0,219,3283,1935
8,2894,0,0,202,3/1/2024,2024,Mar,6088,0,7142,13230,2830,0,22,2852,380
32,3791,23,0,2784,3/1/2024,2024,Mar,12923,1527,5490,19940,5559,107,0,5666,601
0,0,0,0,0,3/1/2024,2024,Mar,0,0,1060,1060,0,0,0,0,0
101,2189,0,0,406,3/1/2024,2024,Mar,8471,0,2280,10751,4024,0,0,4024,433
161,2418,0,0,673,3/1/2024,2024,Mar,6694,0,1354,8048,2357,0,0,2357,340
